122032,122370,123707,120786,118351,113990,113432,109565,114781,114846,107359,103311,100341,101429,107714,118180,123795,123369,117895,120520,127636,133062,127813,116314,107867,91028,77289,72680,68048,57367,56083,61394,62760,61131,63703,64229,63329,55710,53373,49169,48864,44201,41839,38770,41702,45802,48412,53608,56862,59789,52296,50113,53684,56734,59917,68709,71331,71283,72175,69028,67534,69333,73218,73608,66031,57676,51401,49067,49448,44973,45096,44028,39014,41869,40635,38700,42422,42541,36731,32071,31473,30566,29510,23566,26447,30309,31968,36257,43670,50095,51678,55716,57732,64267,68167,70373,71199,73385,78530,80302,78017,74232,68711,67092,69743,70303,70710,65654,62954,63661,63447,57170,61412,59999,57194,54489,46765,48645,59094,66812,71130,73904,73225,78823,84570,85241,82612,79685
122689,124222,125842,124617,125152,126003,120070,114631,123508,122263,111341,105248,106496,106506,110608,118008,125003,129145,122945,125948,133653,141680,134633,120809,109812,92561,77335,72596,67786,60940,56363,61763,60776,58197,63446,65017,68483,65878,59469,51879,51928,50190,49425,46122,45008,47405,49990,51123,53347,55329,48204,48701,50406,48577,51649,54958,62243,68547,64488,61430,63120,66009,71423,66812,60058,53051,48789,44735,48252,47721,43715,41270,41000,39859,44199,47382,45680,39366,31638,27700,27471,28461,25831,16902,21076,20502,21353,27795,37754,40805,49371,53524,56760,60152,65664,66522,67155,72119,74112,76213,68822,63319,60404,57479,57639,52797,54373,52599,51528,52206,52214,53471,54480,57727,56632,54636,49339,54758,61998,69895,73662,74791,70166,73484,78632,78896,79752,78101
129838,131346,126384,125016,128809,130793,130062,128533,132938,129424,121111,113158,112264,112115,114502,118448,123349,129223,132595,134068,135274,133641,128911,120648,106333,97220,86352,76449,70514,64591,62760,64821,60153,57365,57319,63637,69498,67363,60791,53715,52464,55329,55209,53000,51622,49560,53608,49864,54380,49059,50375,49425,49272,44437,45702,52282,57294,58757,56114,54582,58696,60363,62435,65596,58844,52897,43676,43402,42168,42000,42230,45474,42660,44534,50028,49073,45267,31420,24523,22803,28358,21980,13979,7265,8686,17237,19980,23477,34453,39544,40919,48358,53415,60866,63817,61318,57333,63267,67484,67469,58531,53190,48376,46451,43801,38894,37533,36536,40529,44179,48119,48332,47464,47846,50954,51285,52364,56307,64101,68880,75114,77330,72556,75398,75416,77291,82869,79033
134956,136318,132278,132157,133992,137113,135448,135729,135158,130522,123702,115251,115588,113726,114898,123420,125891,127321,134718,136449,138980,133972,128414,116605,104854,96781,88948,82826,74932,70854,66776,65729,61241,62680,60817,66263,69287,65083,59183,56755,53112,55169,60968,61195,56956,54402,57714,55919,52795,49201,49897,51277,49179,47099,44511,50624,48271,48667,49982,50869,54212,58759,60491,62496,57257,51940,42172,31501,34741,36797,38064,45373,46698,48041,51329,46450,37193,28217,22873,21333,20011,15971,10169,30,2391,11662,17869,23988,33302,39943,42077,46293,53399,57849,63139,54673,52982,55055,55782,56686,51905,42595,36009,33273,32525,25003,20867,26291,30749,38560,42327,41872,39943,44000,48963,49139,49471,52282,62530,63833,70311,71451,75299,78083,74059,74852,82282,81091
139564,137303,131537,135211,134739,143215,142260,142031,138375,133766,128485,122056,116724,115678,120485,122820,124113,125525,131546,136331,132621,129337,123349,118286,108637,98707,92644,83571,78037,70709,65498,65142,63041,64134,61380,61826,67416,66534,58334,55272,57046,54458,54260,60311,62683,59735,62410,60974,55517,52882,54962,54483,51187,43808,38043,41006,44064,41510,38473,41074,42238,49505,53302,55194,54937,51106,41544,29970,30394,32959,38957,45500,50892,55706,53390,43079,35535,28863,22706,20524,16275,12523,6589,4783,7855,9537,16472,27109,34055,41666,48417,51336,53166,53513,54853,52159,54653,50746,46738,44859,36106,28223,24234,22828,16830,9453,9472,18205,24402,24893,33047,37535,40387,40903,44288,45948,46930,47937,53708,54486,60515,66876,71552,73093,71669,73813,77428,75444
141364,142001,135754,136915,139336,144107,145675,146724,143215,137052,137020,127940,117532,112940,120112,123591,121678,123616,130577,131218,124527,121188,124156,116814,107608,95645,92925,88287,77215,70291,63355,65176,64976,64139,66273,65126,69379,70357,66836,61754,60228,55810,60951,64981,66150,66051,63383,61755,63849,57985,58868,55791,47406,39418,30580,29310,33933,29522,26633,36077,41257,46260,51376,53360,50653,44587,38730,30920,30509,31448,38729,47072,49128,56017,52723,41779,37002,35012,27137,22364,19019,14376,10615,7956,14067,20329,24804,29659,40761,47953,52250,55258,57269,55319,54157,49416,49470,43488,37735,35604,26804,17843,14147,14674,9634,5188,6187,10217,15988,20896,28477,29614,32165,39443,39774,43500,47401,46321,46340,50022,49298,56711,60493,66409,69195,71106,72879,69881
148956,144194,142066,144792,145374,150357,152227,149661,144808,143965,141788,133022,125516,117931,118898,121242,124788,127235,126943,124134,120291,118996,119834,113154,100334,88643,88117,85847,82175,69320,65654,65009,65004,68370,69622,70606,71306,69783,71308,70466,70451,66365,64946,72136,75811,73053,67755,69376,66782,60839,59530,54995,49917,43130,33045,30567,24015,21456,25963,33118,41010,45296,49834,53518,52787,41732,33310,33412,35361,38631,41387,39779,45911,48429,49044,42161,38154,36362,30849,31557,25902,22030,19658,18334,22350,26393,31476,36015,42478,53759,56617,61849,66262,61624,55354,52064,49166,45212,37176,33373,27045,14066,5954,8064,5401,3740,5706,7414,8360,12579,19595,21914,25263,29563,35078,43425,46752,46230,47805,45936,43214,48536,58349,61951,63482,62250,64282,61383
145500,143574,140722,145777,151964,154923,154371,149739,150972,147170,145685,142423,136503,130972,124029,121889,123283,121650,123503,124588,124041,120937,118059,111408,98716,88618,87798,82812,76044,72792,68950,67711,70182,68622,68595,72770,76447,72537,72718,73679,76566,75347,76559,75235,78213,76054,72577,68604,67958,58459,56015,54233,48992,43120,33012,28524,22023,18096,18598,27800,35061,41429,49920,48725,46144,40171,34079,36089,37443,39020,40731,39973,39455,46475,46953,43105,42685,35581,34384,35419,32812,32969,33866,30734,28912,28234,34613,39819,49596,60321,69916,72895,73305,67988,61268,59234,53658,46782,42698,34029,19955,12589,5333,5552,7072,6758,3014,2411,3788,10923,14210,20406,20297,28860,30371,33801,41055,46426,46638,45346,44854,47266,59828,56275,58234,57496,58641,54674
143482,143637,144474,145787,149622,153655,152676,150577,150960,151572,152481,149334,145510,142635,134424,126315,121969,122845,118196,115873,123096,120759,118059,114353,100227,94952,92409,84065,74982,72055,69997,71012,72289,68019,66803,72651,77081,80609,78901,75287,76677,79578,77168,74475,80618,79750,72807,68634,65165,61428,58325,51144,45496,42359,37200,29523,21434,19615,17998,22547,30580,40340,45918,47852,41378,36567,34002,33752,35748,37121,36376,37437,40766,48604,50331,50525,46084,42942,42529,41950,43259,44060,42307,41699,36829,38028,41293,47007,54336,64814,73796,74059,75422,73401,65182,65828,55027,46397,41660,34444,25047,11560,6540,8808,6430,9989,6009,8090,5674,10679,15778,21392,23711,29131,30109,30069,37981,46230,48074,45181,45473,47768,60308,62583,59788,54697,54357,58062
142241,145168,145423,149487,151510,158217,157779,157945,158742,158327,158696,156725,151534,147579,134233,122189,115240,115244,113358,116479,122578,124970,122966,117904,105305,99870,92371,84693,75779,66279,61648,66073,68214,68576,69021,75761,81631,81327,77189,75449,77803,78660,70869,72254,74285,74641,74178,67673,67586,61913,57200,48533,45694,47688,42630,33066,28032,23480,20820,23028,28261,37337,42299,43695,41005,37132,35737,38725,34624,35063,37560,40238,42694,51859,58928,59282,59826,57282,53769,52925,54727,51836,48783,45950,45115,46162,49900,59289,62745,70733,70424,71670,72447,73038,71849,62232,52700,44866,44680,38440,32000,22629,18423,14576,10739,16066,17108,17621,13413,15099,20547,24681,25820,28684,28863,32779,37084,49219,50993,45321,44813,53311,64174,67987,66284,68402,66750,63960
143535,148678,150075,157278,160486,161462,162199,164983,163677,164283,167018,161333,152228,143532,134377,123168,114288,111926,111731,118997,125893,126286,126693,119914,110671,102788,94609,85521,74825,67248,68742,62165,65220,69669,73935,77416,80909,74703,75976,77765,71975,73490,68145,71876,76407,76783,76850,71417,67342,59794,58945,53224,50774,50190,46624,38654,33425,28336,21360,24643,25510,25767,34959,36861,37040,36131,37821,35682,34573,37855,42875,42157,46040,52630,59526,67949,73676,72103,68542,66602,69297,66599,60851,57954,53042,52986,61378,72853,77969,79191,75145,71814,70328,72105,71784,66453,60511,50437,49074,46522,36126,30540,26516,16626,18859,25669,30243,30817,26085,22357,22444,23799,22949,28904,31834,37775,40273,43327,50777,51020,51633,58084,68264,74106,76527,79987,79194,77327
151353,159124,161970,164275,167110,168896,165990,163821,163698,165624,169038,162745,154370,146858,138514,131002,119554,115574,114873,125300,134894,135085,133449,128595,118575,108850,96968,86445,75901,69999,70715,62485,65307,69544,74531,76750,78988,78048,74997,71027,71341,71087,71929,72613,76920,78387,76427,72240,65043,60214,59347,56968,52064,53946,46977,38471,33708,32935,26653,23040,23137,24897,26331,27285,35124,36180,36755,35940,38190,41450,44736,44642,46924,55672,62038,70574,80027,77638,78213,76437,75703,76816,72958,64718,60846,67684,73888,84387,85931,87973,79854,78056,74927,77259,76947,74354,67403,60535,53778,51318,48439,40575,31536,24941,28977,36634,38975,36458,32505,27314,27108,26757,28022,28469,32349,39300,44733,49371,51811,54581,61808,68035,74458,80965,82755,81321,81534,82456
156748,163553,166395,167333,170809,173380,173017,166417,159267,162583,165916,163439,159580,151920,145123,136203,127800,121933,125425,132446,136792,141197,140679,135134,120823,109500,101134,96927,85430,77414,74834,67299,66748,71737,76208,75152,77328,76279,68480,61015,62269,66418,68110,73099,78353,76651,74029,69995,66806,61250,59428,55823,52756,54528,48964,42351,36871,32033,29489,24199,23876,23836,22223,22154,28200,37435,35836,37489,44252,48906,49278,48242,49132,55495,68785,79255,83791,85497,84101,87930,86796,83651,84905,81602,78434,79793,85469,91101,93563,91141,86230,83329,84030,86511,82147,82784,77616,66146,63475,59028,54119,48888,40911,40553,44498,42462,44817,44227,42763,36655,32803,34541,35309,31123,34068,45396,51832,53795,56542,66708,74209,76469,79228,81558,82021,81482,74761,78838
158402,163862,166600,169998,174119,172543,168684,165852,160050,161485,163655,162181,161633,156316,144184,139923,135182,131824,133654,136466,140931,140898,142120,136122,124355,117373,111893,105441,95972,83287,81005,76056,70336,70139,75271,76487,74722,70357,58966,52870,53484,58903,62725,70357,76807,71681,70069,71964,69681,61859,58834,56288,53994,50596,45418,44767,36396,32324,25579,23934,25979,23025,23356,25538,27525,31708,37530,42304,53082,56735,59278,50668,48751,58007,70974,84639,91938,94877,95190,96516,98460,99636,99420,95728,95901,92640,95328,99021,106814,103343,98187,95847,94628,95656,91837,90460,84309,71584,69763,63979,59581,55319,47996,46739,46841,49678,50503,53131,52051,44478,43191,43382,39864,38952,44184,49558,58542,57115,61090,70490,80189,78335,81783,78697,81765,80567,76039,77845
160471,162229,167693,173605,172821,168404,162261,160791,158043,160481,156795,157741,155896,153329,146425,143572,140367,134769,135601,137775,136207,137930,138622,128730,124213,120361,120935,112390,100627,94519,87862,81522,75900,73494,74087,73091,69123,61562,52201,46409,48651,53813,63603,70701,70693,68433,66382,66539,66807,64202,62577,58495,58886,52773,49489,43223,36140,31949,27296,25081,25681,25928,26272,27559,31483,35499,44526,51012,60260,64275,60250,55016,57084,60227,74502,85734,96228,102973,105126,108430,110477,109301,109461,107127,105938,103699,103023,104892,116059,117190,110668,106454,101765,97793,92485,93743,87630,75204,70603,65009,62461,60751,54932,51419,52410,53614,53788,56843,59518,54757,52194,54377,47977,44516,47822,56771,61348,60107,61488,69916,80400,81598,80698,81129,85815,85170,81913,79523
167594,167039,168190,171353,167324,158786,155831,154042,155588,154892,150620,154691,152988,149995,143894,140392,138241,134566,135448,134397,135479,140039,134702,125718,120475,120287,117923,113988,105237,102235,92894,82280,75943,75510,70488,67156,62464,51963,47880,45358,48996,52661,64677,67194,68693,67683,67964,67969,64656,66037,65924,60921,58079,54653,49919,45868,40535,38853,35561,35025,32890,29515,33467,34533,37674,48845,56532,65500,67778,69227,63658,61689,65106,68069,77121,90209,100398,106070,113255,117599,116096,115082,118097,115851,112835,110096,109371,112797,119002,121642,119370,112079,107757,98771,89942,89285,82660,81479,74800,68368,66190,62896,61923,59920,60284,60489,58525,60875,59699,59387,60678,58428,50788,47695,52198,59077,58742,60005,66929,73082,80969,82331,80492,82877,89156,88123,82226,84413
170674,169586,169828,168421,162903,154148,152327,148542,151907,148268,145908,148477,150351,146084,142261,138422,134181,134618,135944,135307,137312,136620,132478,124597,119334,120849,115566,109403,106091,104781,94237,84476,76794,75073,74015,64997,63078,57021,48184,49676,52439,60152,66229,65678,72473,71334,70188,66827,65195,65076,64248,66317,63118,59155,53536,52527,48954,52115,44303,41925,40357,37651,38758,42175,48740,56881,67207,73268,75463,77951,71603,72742,70976,75380,81237,92568,104270,109711,117111,123893,121686,117414,119501,121935,116193,111114,116641,120514,125467,119475,119733,109237,104582,96066,92436,88335,84768,80521,77439,68013,65614,64250,61209,62500,61672,66229,60304,63829,59211,62603,62623,56290,48716,50059,54774,60630,61047,63037,71592,76246,85754,86998,87015,87378,91833,90470,85466,82787
166252,163187,161140,157587,150649,151803,153802,150603,148333,147192,144148,141896,143896,146258,140926,136342,128906,128512,130324,131625,131741,130148,126598,121583,123535,117604,109321,104118,107159,103688,96003,86048,75827,75784,72603,67088,61616,58930,53849,54930,58607,66712,69037,68881,71439,72333,66088,66160,64162,66292,67812,67951,68387,65487,60420,60833,64419,64137,57686,51529,49275,48764,48864,50193,56517,62417,70935,80539,83318,81782,81394,83054,79549,77687,84152,96636,108492,116331,121280,125934,126901,123920,122919,121336,118689,119970,124662,128749,125193,120870,113896,106935,101948,94730,91106,92264,90944,80877,75031,73737,70822,67149,65095,66350,64560,66012,58924,58448,62366,65138,63820,58213,58600,53094,59766,63576,66276,71073,76761,83269,90629,93482,91791,92485,92984,87178,85887,89035
159576,163757,159708,151084,147786,150458,155596,151810,147326,144807,140570,139815,140617,141229,134779,129511,128067,129384,129589,127896,127675,126901,127663,124973,118724,114567,104494,99645,104467,102763,92742,82090,77622,73851,70878,63589,59739,57402,55740,54898,60834,67155,74040,71897,73280,71075,66681,68425,66174,70443,70499,72318,72905,68540,65970,66215,67130,65955,66456,59617,55696,52112,55725,56951,59964,65361,69764,79920,79177,80869,90469,93543,88539,87181,88491,98750,106780,119046,124797,128304,129451,126067,123724,122170,120352,118738,122464,125964,123197,118529,111674,105449,99521,93290,90946,92931,89256,82579,76394,74115,73693,71697,70273,71681,72304,64849,59414,63067,65552,67102,63727,62631,68409,63904,65071,68094,73192,77731,83180,89452,94181,93719,93153,95562,92860,89451,86038,88381
158730,161782,156039,153385,151178,151640,153103,150394,147364,141582,138876,135239,133590,131172,129597,129663,129619,130805,129522,122312,124474,126479,126100,126597,118988,112598,102720,94332,96394,94601,90116,84126,76675,67227,64776,61604,63137,62478,59788,58650,65476,70213,74001,76520,77928,73011,70101,70698,69948,71112,73436,71584,72459,69592,66924,65359,66814,68478,68395,62902,59882,56683,61386,62232,59856,69499,72775,77400,81949,83717,90635,95430,100854,95444,93084,97622,107753,119942,127307,129341,130492,127393,126514,120037,122873,121717,126609,133641,124244,120688,114821,104515,98549,95678,93451,89364,84941,82183,76784,76287,75864,73200,71864,71760,71186,64074,62915,65415,69921,69413,66993,67764,74010,75075,75739,76718,82161,82822,86542,90833,93444,93731,95658,96602,97937,90588,84945,82212
158642,161845,156740,154242,154346,152414,151418,151251,140462,130401,130979,132055,129648,127223,131003,130361,131382,130051,125040,118766,122960,121919,123206,124384,118290,107108,100925,94246,92193,88975,85412,81147,76989,69290,61468,61834,65153,59683,59811,60791,68822,71990,73753,78071,77860,76108,73004,69947,70552,72018,74205,76958,76721,70667,59437,59209,61825,68438,66588,63177,63355,60915,65014,64328,62885,66369,66526,75708,82938,85517,90096,96916,101538,103365,103244,104676,115778,116886,121128,124520,126894,124370,122983,121708,125569,125776,129445,133819,126027,125114,116844,106789,99885,93233,85279,82037,79517,79366,74319,78168,76780,75116,76454,73638,67227,63224,62933,64132,71612,74247,72602,75663,81248,82455,81550,80370,86418,88395,93316,91169,90151,91252,96544,98954,101082,94315,83404,80297
153418,156183,156928,156650,155416,153188,149193,147538,141849,129159,128823,131428,133468,132310,133725,134802,132435,122920,120547,121646,117547,119447,120837,119145,114023,103633,99938,97456,92258,88642,83141,71806,67075,67068,63434,65441,65757,63814,61575,59566,64527,67823,73373,75155,76767,77351,78290,70550,68847,68781,75619,78376,74865,67828,61290,55719,57788,57522,60688,62389,64628,62853,61719,62922,63457,65922,70868,78320,82259,88659,95209,98215,104561,106095,112080,114047,119238,121326,120868,122204,123649,126884,123722,122447,127755,125377,127616,133448,129967,124870,117705,106812,102668,95260,88838,79191,74700,73334,75162,79755,78914,75867,74652,70288,65247,65875,64401,67946,74276,77170,79895,82640,86470,85997,82410,79072,85346,89899,91012,89491,88020,91269,96727,100333,98308,91408,81094,79062
148651,149960,156345,155761,152491,145485,144901,147388,140847,130319,132102,133772,135208,134516,136491,139755,129973,122532,119599,115125,115107,111779,111845,112309,109268,102788,102613,97425,95074,88843,79781,70465,63885,64877,66229,64138,67084,65089,61495,58566,59904,68390,70125,73634,73580,77676,80634,73130,72743,71331,72725,74109,69371,61720,55018,55934,57344,55503,60032,66286,63789,64106,60873,62049,62391,64720,69139,78881,86127,91156,95560,100550,106923,113007,118677,122471,123946,124971,124808,127532,125036,124704,125994,130575,133662,133184,134807,138698,135354,132236,124541,113438,102427,95737,89004,82946,71026,73009,76259,81063,77317,78518,80770,75034,67967,67246,65417,69765,74632,78914,84761,87104,89075,88600,84176,79607,85219,87357,88199,87050,88136,83836,91047,96159,93403,90788,83533,80598
147773,149180,154080,152746,148800,144534,147195,146234,145977,137328,140063,138220,140603,142290,143931,140636,127552,118848,115254,115030,113217,107823,103014,104186,105518,102028,98034,95058,92902,91095,78850,69955,66137,65601,65364,64088,62507,60387,60405,57171,59001,64077,68038,70951,72180,71158,72348,73360,76084,74623,70769,64487,59956,51058,45019,49442,55325,57310,62597,67170,65956,63306,60847,57887,60273,62364,67049,77109,88142,93691,98064,105853,112415,118230,120266,122612,123821,122267,124719,126676,128532,128602,131786,135434,136693,138020,139613,137586,138559,134973,124392,112346,105077,97458,93411,83910,77960,77527,78251,78993,81747,82561,82330,73835,67910,67556,66182,69493,75034,80264,87372,89083,88686,84854,81311,79658,78020,77305,84374,85457,82827,85433,91076,93000,90725,85333,81305,79183
142285,148871,148434,146242,147420,147458,149820,145784,145099,144808,145394,143100,145578,147044,149138,141994,133690,123269,119804,114439,110819,106146,101696,103280,102509,98117,93808,92460,86515,84475,78297,71664,65124,58404,55359,58004,55656,55485,54279,50967,51282,57576,58791,62996,64515,64702,65228,68086,69611,67599,62489,60776,55054,46806,42119,44479,51203,56120,61693,65535,63213,59173,60643,63003,62626,61723,67900,78076,86885,96194,106711,112815,117505,123375,126590,126727,124153,119341,120706,127365,130230,134201,136923,137969,136386,142059,140746,140731,141618,135852,123509,116124,104885,97518,92154,89951,83557,80219,79978,79482,84778,83213,82279,78519,70491,65244,67684,72118,78026,81184,86195,94243,92073,83552,73465,73688,75001,76936,81380,86339,83561,88456,89986,94937,92280,86694,81178,79358
141706,141513,141592,139720,145019,144152,147482,146305,146488,148498,148765,147548,144554,143271,143595,138768,136543,129663,123090,115446,111528,107716,98026,95449,98803,96486,97316,93456,87343,80864,74631,66455,57915,53020,51860,47907,47967,46953,48270,45455,48931,51895,49897,52472,56793,58447,58892,60173,60636,59942,61569,59425,55039,45866,42612,43670,45183,49632,65636,67520,63757,54438,55132,56299,57515,60075,68442,75084,86768,98030,109382,117037,126190,129270,132251,126702,126389,118430,120774,126553,125964,127794,134067,137848,142338,143207,143592,141924,144256,138868,128694,117738,111623,100362,90807,91851,92533,87756,85302,87753,88192,85809,86581,85772,77715,75002,71834,73509,79226,86204,92334,90818,86511,78494,69933,71904,73359,76088,76497,84476,87095,86386,91808,100849,99547,93727,86494,82006
136241,138661,141965,144745,143472,139723,139368,139061,144179,145415,148708,146580,143291,142345,137461,131934,132514,126858,121109,113185,107936,101922,94309,93399,95888,93221,93656,91079,83130,78333,67902,60383,52200,47904,47123,45676,42624,43025,45211,42471,47157,44129,44931,46652,51770,53226,56802,54631,58739,58477,55477,50082,50668,47445,44380,42392,43464,51356,61781,64489,58429,54621,49950,53445,56718,62273,64915,74847,87664,97802,109579,119362,124418,128740,132651,128925,126146,121818,122890,121916,121246,126093,134234,140096,140513,139942,138672,142416,145986,144020,137252,129648,122192,109780,106135,102612,96672,95323,93829,91750,91955,91935,93759,90015,86436,82265,75609,74885,80306,85064,87145,86102,84981,75508,68376,68158,67843,66943,70759,82840,87513,92261,98871,104476,105906,101679,94782,89958
136371,137982,142211,147556,151324,141159,137451,137708,139256,140087,145527,143325,140348,139335,138017,131652,128400,122809,117159,115737,104664,102914,96309,90471,91846,94051,95081,91303,83316,75082,60503,52848,48394,43749,46273,46031,44507,45648,38328,41635,40531,39549,38809,42918,47354,48206,52080,53302,56970,56790,51839,48774,45363,43732,45409,41599,45908,49892,49256,51557,50489,45236,45206,50537,52942,53425,62858,71758,87803,96769,111848,124493,126815,123745,126265,124931,122378,123082,118516,118239,117483,123230,129874,133015,131654,131259,133091,140212,144399,144616,145723,140389,130554,122393,117665,109746,99441,98743,92485,89934,92461,92718,92174,91231,85603,83003,76271,74859,79171,80929,83560,83445,86708,79280,71523,66483,64091,68055,70243,80963,88615,94266,99552,102746,102060,98421,95874,93071
136475,138683,141926,148697,147378,142401,134782,134231,132805,138207,140561,141076,137278,138262,135277,131740,128888,122566,117323,115139,110292,102792,93026,93415,92267,95196,90585,85409,77726,70418,62500,54982,51017,47391,50989,50526,45599,43229,39814,38662,40801,39961,40197,47963,43717,44320,46962,51486,53091,50945,50160,46567,45872,42923,41005,42291,43980,44307,40797,41835,38935,42345,43396,45526,51810,54634,63366,78969,96418,105851,117059,126669,129345,122362,121216,117247,116408,115850,110477,108116,109502,118316,126728,127839,128580,124531,127313,137247,137882,139463,139523,135000,123941,122263,125008,113113,102956,98201,90747,86964,90005,92368,90216,85173,80145,73268,71930,74020,72538,73901,77392,77995,78828,82212,76914,66657,64759,70449,74876,79266,87937,93356,100634,99554,102011,99324,96550,98419
148001,146834,148571,152501,146481,142548,138011,136163,138611,135634,135759,136045,137299,137805,133294,127772,123372,124250,122579,120019,115474,106948,99748,97928,93820,93021,86335,81769,77032,75821,72477,64308,57410,51318,49351,53600,46131,41730,42194,43028,47104,45036,44711,44274,44346,47430,47130,48949,50586,51710,54424,53694,48701,39407,44476,45643,46878,40860,35146,35832,42087,42203,44788,50296,57864,56554,69314,90632,105202,110398,120316,125932,118979,116555,117240,110964,107044,102785,103146,104575,102455,107323,115772,119486,123361,120108,121027,127836,127223,128505,126556,125094,122492,119774,121594,111116,105717,95340,90338,89083,90225,96676,92414,84533,72518,68748,69758,73510,71923,71786,71513,74807,75726,79065,74818,69229,65713,66932,71336,78288,84904,93758,103504,103252,103326,98729,96080,101978
152845,153802,152758,150209,146124,144951,142245,144788,148564,144129,138564,141424,144066,143245,136148,131275,126031,129680,126517,128010,120862,116729,110038,102124,95689,91292,84997,82097,81452,83132,80350,75157,68481,60269,59514,57228,49524,45050,42401,47070,52057,48769,46584,49915,52377,53507,50826,54053,54175,54593,57429,58542,51539,45279,48850,48747,45926,42151,37476,44316,45233,49751,50654,55177,56671,59780,74054,93772,106210,114931,121936,128007,118855,111414,110219,104824,98261,99160,96834,91784,95319,95707,102371,109940,114111,112757,117936,120884,120424,118413,114097,114003,115721,115269,115828,110565,103231,94754,90259,90533,93053,91884,86573,83678,72876,71993,71069,73190,72028,69360,69514,70794,70935,69503,69739,64986,62427,68717,71911,74813,80667,90678,98900,102755,99288,97295,98513,99533
156667,154473,146965,146653,146082,151186,150557,149892,152035,150456,147372,145121,146435,142365,139685,134394,129400,131134,134024,129436,123789,122760,113109,104899,94782,89534,83795,85880,85297,85517,87641,82814,79042,72416,67024,61173,56588,48497,43279,50402,54417,50867,51168,55837,59520,59853,60909,60199,58388,59467,56340,60800,59823,52837,49690,48859,46500,45421,43194,48951,51953,52188,53633,55295,54947,62805,77171,96010,104657,111494,116348,117048,113194,104399,104535,98724,91490,91877,88734,87151,87587,85453,92308,95083,101531,105910,112512,113575,117969,110999,107234,106628,104951,105994,111734,107749,102450,92328,87420,88582,92111,90802,83941,80010,75406,72709,77204,71864,67454,64570,66111,68133,66211,65208,61815,64802,64413,67121,64440,66454,73224,76387,89823,96814,101843,95344,98230,95691
155466,156196,150599,147956,153765,155422,158449,159213,161737,159109,157364,148830,148939,145209,141652,132745,129683,130907,132728,127846,119221,115425,111631,102417,97783,97365,98818,96920,91022,89580,92656,89436,84675,79078,73036,64448,58422,51374,47013,49205,52324,55183,54098,57491,61501,63820,65917,60886,58589,58735,60054,65684,68083,61575,56647,54719,54966,55309,51042,55320,58342,58610,56223,57896,63278,66685,82402,96597,102230,105262,109362,105925,105726,99130,97015,95376,88699,83150,83808,84014,80394,78463,82457,84295,94280,99831,104959,105809,109928,105025,102814,97600,99033,100617,107870,107960,98913,95148,91218,88814,91318,89904,83731,80532,77442,77638,78425,73077,66981,63708,63797,64681,60339,62280,59507,59884,61449,61231,60254,58881,67629,72581,84491,90695,93865,88945,91972,92219
159798,162010,158614,157536,157152,160983,160451,160513,163990,163897,164337,156334,152395,145715,139968,139387,135583,135836,130617,124707,112789,108161,107404,105133,108324,108970,105227,100419,98056,98749,99927,97227,91528,85860,78445,73857,64693,59005,57227,53145,55193,59501,59603,63806,59751,62030,60574,58409,56130,60025,63767,69452,73031,70230,66934,62553,62703,62797,61819,58672,60707,62736,64655,70434,73244,74317,85948,95574,99404,103388,96888,96711,98688,96240,93127,91935,89951,87282,88186,80984,76799,76440,75592,79315,85983,96553,98341,103354,103460,97339,98756,99025,98040,105034,106130,105707,101796,99362,95194,92736,90863,89992,89029,83305,76444,79021,78829,78978,75431,65298,59974,58174,54204,59640,59702,57741,57020,56227,57376,55456,61016,73272,80512,87022,88874,83715,84383,87729
164906,162979,164397,163941,165362,166985,162420,160786,160125,161923,164627,160023,153667,145335,140214,143126,141036,138113,133251,123681,114103,110224,110666,108066,112445,116848,106515,102064,98979,101882,103784,99746,94405,90303,88002,79336,72077,66202,65770,60233,60341,63507,66069,66822,64096,59646,58999,61638,61955,67504,71384,78640,82065,79939,74900,68814,71424,74533,74698,69839,67315,63628,67955,76884,81446,87082,91977,97606,101022,98666,94427,93140,95428,93102,94346,90600,94723,97625,92368,83668,77978,78737,74566,77629,86633,96224,97822,98680,99137,96070,98294,98837,101067,107131,105642,105598,103345,103084,102218,97357,92428,91492,93825,84478,82753,82074,80805,80292,75308,64641,57391,55589,53908,57595,58325,59994,60142,59616,57358,58880,62803,70915,76708,83807,87736,84148,82638,86850
166341,165420,166166,166202,166661,165556,163315,162250,163435,163341,162116,160526,157111,148253,140500,140074,139972,134780,128285,122398,117690,116543,113838,114130,115520,115095,108757,101727,103397,105340,106790,99528,96383,93521,89341,85121,83576,76857,71518,68361,64044,65047,66917,63546,64136,62114,61695,64328,70016,78142,83318,83960,84576,84708,87012,84668,85369,86197,84607,75995,66253,64455,70325,80333,86979,95214,100397,105702,107739,106877,100813,91758,93072,93769,94624,94297,95760,100547,93603,85371,77964,73247,72750,74368,86516,94328,95619,91996,88601,86661,90442,91370,98266,101104,99790,104057,108123,109892,110123,104870,100149,100837,102887,96948,94052,86562,86140,81843,72801,60323,57420,54577,57711,59345,64085,66096,63807,62941,62739,68468,69748,72257,76260,84944,81058,78624,83237,84843
